,endTime,artistName,trackName,msPlayed
7726,2020-06-15 18:20,Elton John,I'm Still Standing,183440
7727,2020-06-15 18:33,George Harrison,Ballad Of Sir Frankie Crisp (Let It Roll) - Remastered 2014,228373
7728,2020-06-15 18:35,Creedence Clearwater Revival,Fortunate Son,140773
7729,2020-06-15 18:36,Pink Floyd,Echoes - 2011 Remastered Version,10658
7730,2020-06-15 18:40,Lou Reed,Walk On the Wild Side,254173
7731,2020-06-15 18:59,George Harrison,My Sweet Lord - Remastered 2014,281226
7732,2020-06-15 19:02,George Harrison,If Not For You - Remastered 2014,210720
7733,2020-06-15 19:03,The Beatles,Lucy In The Sky With Diamonds - Remastered 2009,12463
7734,2020-06-15 19:03,The Beatles,Rocky Raccoon - Remastered 2009,938
7735,2020-06-15 19:03,The Beatles,"Long, Long, Long - Remastered 2009",917
7736,2020-06-15 19:03,The Beach Boys,Wouldn't It Be Nice - Remastered,1109
7737,2020-06-15 19:03,Elton John,Your Song,725
7738,2020-06-15 19:03,Yusuf / Cat Stevens,Morning Has Broken,725
7739,2020-06-15 19:03,The Beatles,Let It Be - Remastered 2009,831
7740,2020-06-15 19:03,Bob Dylan,Blowin' in the Wind,789
7741,2020-06-15 19:03,The Beach Boys,Good Vibrations - Remastered,703
7742,2020-06-15 19:09,The Beach Boys,Good Vibrations - Remastered,219026
7743,2020-06-15 19:12,Yusuf / Cat Stevens,Morning Has Broken,200000
7744,2020-06-15 19:31,Elton John,Don't Let The Sun Go Down On Me,336733
7745,2020-06-15 19:38,The Rolling Stones,Wild Horses - 2009 Mix,341773
7746,2020-06-15 19:40,The Beatles,Eleanor Rigby - Remastered 2009,126533
7747,2020-06-15 19:43,The Beatles,"Baby, You're A Rich Man - Remastered 2009",181306
7748,2020-06-15 19:44,The Smiths,How Soon Is Now? - 2011 Remaster,391707
7749,2020-06-15 19:49,The Beatles,Being For The Benefit Of Mr. Kite! - Remastered 2009,157533
7750,2020-06-15 20:39,Pink Floyd,Brain Damage - 2011 Remastered Version,137106
7751,2020-06-15 20:50,Pink Floyd,Brain Damage - 2011 Remastered Version,226666
7752,2020-06-15 20:54,The Doors,Riders on the Storm,3506
7753,2020-06-15 20:54,Fleetwood Mac,Little Lies - 2017 Remaster,3552
7754,2020-06-15 20:54,Elton John,Teacher I Need You,249866
7755,2020-06-15 20:54,George Harrison,All Things Must Pass - Remastered 2014,9916
7756,2020-06-15 20:54,George Harrison,Run Of The Mill - Remastered 2014,2600
7757,2020-06-15 20:54,Queen,Bohemian Rhapsody - Remastered 2011,1369
7758,2020-06-15 20:58,Fleetwood Mac,Hold Me - 2016 Remaster,225034
7759,2020-06-15 20:58,George Harrison,Isn't It A Pity - Remastered 2014,2183
7760,2020-06-15 21:01,Led Zeppelin,Good Times Bad Times - 1993 Remaster,166266
7761,2020-06-15 21:05,Dire Straits,Walk Of Life,241741
7762,2020-06-15 21:09,Fleetwood Mac,Don't Stop - 2004 Remaster,193346
7763,2020-06-15 21:12,The Beach Boys,Heroes and Villains (Stereo),219933
7764,2020-06-15 21:18,Pink Floyd,Fearless - 2011 Remastered Version,324091
7765,2020-06-15 21:22,Fleetwood Mac,Everywhere - 2017 Remaster,226653
7766,2020-06-15 21:25,Elton John,Daniel,183329
7767,2020-06-16 08:50,The Smiths,How Soon Is Now? - 2011 Remaster,298
7768,2020-06-16 08:52,The Smiths,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",112706
7769,2020-06-16 08:58,The Smiths,How Soon Is Now? - 2011 Remaster,408173
7770,2020-06-16 09:02,The Beatles,Here Comes The Sun - Remastered 2009,185733
7771,2020-06-16 09:05,The Rolling Stones,"Paint It, Black",202266
7772,2020-06-16 16:10,Yusuf / Cat Stevens,Father And Son,554
7773,2020-06-16 16:10,Yusuf / Cat Stevens,Father And Son,2197
7774,2020-06-16 16:10,The Beatles,All You Need Is Love - Remastered 2009,682
7775,2020-06-16 16:10,The Beatles,Twist And Shout - Remastered 2009,1045
7776,2020-06-16 16:10,The Beach Boys,Sloop John B - Remastered,1088
7777,2020-06-16 16:10,Stevie Nicks,Edge of Seventeen - 2016 Remaster,205749
7778,2020-06-16 16:13,The Beach Boys,Sloop John B - Remastered,180173
7779,2020-06-16 16:17,Yusuf / Cat Stevens,Father And Son,221000
7780,2020-06-16 16:19,The Beatles,Twist And Shout - Remastered 2009,155226
7781,2020-06-16 16:24,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",281613
7782,2020-06-16 16:28,Fleetwood Mac,Tango in the Night - 2017 Remaster,242880
7783,2020-06-16 16:43,Elton John,Teacher I Need You,249866
7784,2020-06-16 16:43,The Beatles,I Saw Her Standing There - Remastered 2009,638
7785,2020-06-16 16:43,The Beatles,Please Please Me - Remastered 2009,1093
7786,2020-06-16 16:43,Lou Reed,Walk On the Wild Side,1056
7787,2020-06-16 16:44,John Lennon,God - Remastered 2010,76563
7788,2020-06-16 16:49,Dire Straits,Sultans Of Swing,348400
7789,2020-06-16 18:38,The Beatles,"Hello, Goodbye - Remastered 2009",1718
7790,2020-06-16 18:38,Led Zeppelin,Babe I'm Gonna Leave You - Remaster,276317
7791,2020-06-16 18:38,Lou Reed,Perfect Day,1300
7792,2020-06-16 18:41,George Harrison,Behind That Locked Door - Remastered 2014,186960
7793,2020-06-16 18:45,Fleetwood Mac,Songbird - 2004 Remaster,200813
7794,2020-06-16 18:48,Fleetwood Mac,You Make Loving Fun - 2004 Remaster,213693
7795,2020-06-16 18:52,The Rolling Stones,Brown Sugar - 2009 Mix,228666
7796,2020-06-16 18:58,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,378146
7797,2020-06-16 19:01,The Beatles,Blackbird - Remastered 2009,138386
7798,2020-06-16 19:04,Elton John,Indian Sunset,1416
7799,2020-06-16 19:04,The Beatles,Tomorrow Never Knows - Remastered 2009,179546
7800,2020-06-16 19:04,Pink Floyd,Money - 2011 Remastered Version,1532
7801,2020-06-16 19:04,Elton John,Elderberry Wine,1300
7802,2020-06-16 19:04,The Beatles,"Here, There And Everywhere - Remastered 2009",1555
7803,2020-06-16 19:04,Led Zeppelin,Stairway to Heaven - Remaster,1671
7804,2020-06-16 19:04,The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,2902
7805,2020-06-16 19:04,Elton John,Tiny Dancer,1927
7806,2020-06-16 19:04,Yusuf / Cat Stevens,Where Do The Children Play?,23051
7807,2020-06-16 19:04,Yusuf / Cat Stevens,Wild World,1277
7808,2020-06-16 19:37,Dire Straits,Money For Nothing,510933
7809,2020-06-16 19:44,The Animals,House of the Rising Sun,269906
7810,2020-06-16 19:46,Led Zeppelin,Whole Lotta Love - Remaster,95198
7811,2020-06-16 23:47,The Smiths,A Rush and a Push and the Land Is Ours - 2011 Remaster,15394
7812,2020-06-16 23:52,The Beach Boys,Here She Comes - Remastered 2000,312800
7813,2020-06-16 23:59,The Smiths,How Soon Is Now? - 2011 Remaster,408173
7814,2020-06-17 00:06,The Smiths,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",108837
7815,2020-06-17 00:19,The Beatles,All You Need Is Love - Remastered 2009,33721
7816,2020-06-17 00:22,Led Zeppelin,Stairway to Heaven - Remaster,138240
7817,2020-06-17 03:37,Fleetwood Mac,I'm so Afraid,50112
7818,2020-06-17 13:15,The Smiths,How Soon Is Now? - 2011 Remaster,408173
7819,2020-06-17 13:58,Pink Floyd,Brain Damage - 2011 Remastered Version,88883
7820,2020-06-17 14:05,The Smiths,How Soon Is Now? - 2011 Remaster,408173
7821,2020-06-17 14:08,Elton John,I'm Still Standing,183440
7822,2020-06-17 14:10,The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,122893
7823,2020-06-17 14:15,Elton John,Indian Sunset,696
7824,2020-06-17 14:15,Fleetwood Mac,Little Lies - 2017 Remaster,940
7825,2020-06-17 14:15,Elton John,Elderberry Wine,882
7826,2020-06-17 14:15,Dire Straits,Walk Of Life,1474
7827,2020-06-17 14:15,Dire Straits,Walk Of Life,0
7828,2020-06-17 14:15,Elton John,The Ballad Of Danny Bailey (1909-1934) - Remastered 2014,696
7829,2020-06-17 14:15,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",289026
7830,2020-06-17 14:15,Led Zeppelin,Kashmir - Remaster,1033
7831,2020-06-17 14:15,Led Zeppelin,Kashmir - Remaster,290
7832,2020-06-17 14:24,Elton John,Elderberry Wine,970
7833,2020-06-17 14:24,Elton John,The Ballad Of Danny Bailey (1909-1934) - Remastered 2014,244102
7834,2020-06-17 16:04,Elton John,Bennie And The Jets - Remastered 2014,111573
7835,2020-06-17 16:04,The Smiths,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",917
7836,2020-06-17 16:08,The Smiths,There Is a Light That Never Goes Out - 2011 Remaster,244586
7837,2020-06-17 16:10,The Smiths,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",112706
7838,2020-06-17 16:19,The Smiths,How Soon Is Now? - 2011 Remaster,408173
7839,2020-06-17 16:19,The Rolling Stones,Gimme Shelter,14071
7840,2020-06-17 16:23,The Beach Boys,Heroes and Villains (Stereo),219933
7841,2020-06-17 16:25,The Beatles,Yesterday - Remastered 2009,125666
7842,2020-06-17 16:29,Yusuf / Cat Stevens,Father And Son,221000
7843,2020-06-17 16:32,Fleetwood Mac,Seven Wonders - 2017 Remaster,210465
7844,2020-06-17 16:39,The Beatles,Blackbird - Remastered 2009,812
7845,2020-06-17 16:39,Eagles,Hotel California - 2013 Remaster,388075
7846,2020-06-17 16:59,The Smiths,There Is a Light That Never Goes Out - 2011 Remaster,13540
7847,2020-06-17 16:59,The Smiths,There Is a Light That Never Goes Out - 2011 Remaster,68266
7848,2020-06-17 19:25,The Smiths,There Is a Light That Never Goes Out - 2011 Remaster,163024
7849,2020-06-17 19:29,Fleetwood Mac,Seven Wonders - 2017 Remaster,222400
7850,2020-06-17 19:33,Elton John,Teacher I Need You,249866
7851,2020-06-17 19:34,John Lennon,Oh Yoko! - Remastered 2010,850
7852,2020-06-17 19:34,George Harrison,Isn't It A Pity - Remastered 2014,36909
7853,2020-06-17 19:34,Dire Straits,Walk Of Life,5550
7854,2020-06-17 19:37,Bob Dylan,Blowin' in the Wind,165426
7855,2020-06-17 19:39,The Beatles,Happiness Is A Warm Gun - Remastered 2009,164546
7856,2020-06-17 19:44,Fleetwood Mac,The Chain - 2004 Remaster,258026
7857,2020-06-17 19:48,The Beatles,I Am The Walrus - Remastered 2009,275866
7858,2020-06-17 19:53,The Rolling Stones,Gimme Shelter,270773
7859,2020-06-17 19:56,The Zombies,Time of the Season - Mono Version,214026
7860,2020-06-17 20:14,T. Rex,Monolith,99143
7861,2020-06-17 20:30,The Smiths,There Is a Light That Never Goes Out - 2011 Remaster,86881
7862,2020-06-17 20:31,Guns N' Roses,Sweet Child O' Mine,2345
7863,2020-06-17 20:34,The Zombies,Time of the Season - Mono Version,214026
7864,2020-06-17 20:36,The Beatles,Please Please Me - Remastered 2009,120853
7865,2020-06-17 20:37,The Beatles,Come Together - Remastered 2009,48549
7866,2020-06-17 21:07,Led Zeppelin,Kashmir - Remaster,3640
7867,2020-06-17 21:11,The Beatles,Strawberry Fields Forever - Remastered 2009,218930
7868,2020-06-17 21:16,Fleetwood Mac,Gypsy - 2016 Remaster,267033
7869,2020-06-17 21:20,Led Zeppelin,Whole Lotta Love - Remaster,253806
7870,2020-06-17 21:20,Fleetwood Mac,Go Your Own Way - 2004 Remaster,1870
7871,2020-06-17 21:23,Elton John,I'm Still Standing,39420
7872,2020-06-17 21:23,Ásgeir,Summer Guest,1140
7873,2020-06-17 21:23,Ásgeir,In The Silence,7840
7874,2020-06-17 21:23,Ásgeir,Going Home,1840
7875,2020-06-17 21:23,Ásgeir,King And Cross,4940
7876,2020-06-17 21:23,Ásgeir,King And Cross,4560
7877,2020-06-17 21:23,Ásgeir,Sumargestur,1170
7878,2020-06-17 21:23,Ásgeir,Higher,2290
7879,2020-06-17 21:24,Ásgeir,Leyndarmál,20190
7880,2020-06-17 21:27,Ásgeir,Hærra,205357
7881,2020-06-17 21:31,Ásgeir,Dýrð í dauðaþögn,227022
7882,2020-06-17 21:35,Ásgeir,Sumargestur,231270
7883,2020-06-17 21:38,Ásgeir,Leyndarmál,217338
7884,2020-06-17 21:42,Ásgeir,Hljóða nótt,228995
7885,2020-06-17 21:46,Ásgeir,Nýfallið regn,220357
7886,2020-06-17 21:51,Ásgeir,Heimförin,290992
7887,2020-06-17 21:54,Ásgeir,Dýrð í dauðaþögn,14730
7888,2020-06-17 21:54,Ásgeir,Þennan dag,3360
7889,2020-06-17 21:54,Ásgeir,Bernskan,9060
7890,2020-06-17 21:54,Ásgeir,Að grafa sig í fönn,178755
7891,2020-06-17 21:58,Ásgeir,Dýrð í dauðaþögn,236193
7892,2020-06-17 21:58,Ásgeir,Leyndarmál,7330
7893,2020-06-17 21:58,Ásgeir,Sumargestur,3816
7894,2020-06-17 22:03,Sigur Rós,Hoppípolla,268706
7895,2020-06-17 22:04,The Beatles,Come Together - Remastered 2009,938
7896,2020-06-17 22:04,Sigur Rós,Hoppípolla,17363
7897,2020-06-17 22:04,Dire Straits,Money For Nothing,831
7898,2020-06-17 22:04,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,105441
7899,2020-06-17 22:04,The Beatles,Please Please Me - Remastered 2009,3562
7900,2020-06-17 22:10,Dire Straits,Sultans Of Swing,380333
7901,2020-06-17 22:13,The Beatles,She's Leaving Home - Remastered 2009,58313
7902,2020-06-17 22:18,Elton John,Honky Cat,208832
7903,2020-06-17 22:19,Ásgeir,Dýrð í dauðaþögn,2570
7904,2020-06-17 22:19,Ásgeir,Youth,2470
7905,2020-06-17 22:19,Ásgeir,Stardust,3830
7906,2020-06-17 22:19,Ásgeir,Pictures,9650
7907,2020-06-17 22:19,Ásgeir,Sumargestur,540
7908,2020-06-17 22:19,Ásgeir,Hærra,2620
7909,2020-06-17 22:23,Ásgeir,Dýrð í dauðaþögn,236193
7910,2020-06-17 22:27,Ásgeir,Sumargestur,231270
7911,2020-06-17 22:31,Ásgeir,Leyndarmál,217338
7912,2020-06-17 22:35,Ásgeir,Dýrð í dauðaþögn,540
7913,2020-06-17 22:35,Ásgeir,Leyndarmál,3930
7914,2020-06-17 22:35,Ásgeir,Nýfallið regn,16161
7915,2020-06-17 22:35,Ásgeir,Nýfallið regn,460
7916,2020-06-17 22:35,Ásgeir,Sumargestur,1190
7917,2020-06-17 22:35,Ásgeir,Sumargestur,3860
7918,2020-06-17 22:35,Ásgeir,Hljóða nótt,228995
7919,2020-06-17 22:35,Ásgeir,Hljóða nótt,590
7920,2020-06-17 22:35,Ásgeir,Hærra,3350
7921,2020-06-17 22:36,Ásgeir,Heimförin,20800
7922,2020-06-17 22:37,Stuðmenn,Sigurjón digri,17490
7923,2020-06-17 22:37,Stuðmenn,Íslenskir karlmenn,61180
7924,2020-06-17 22:37,Stuðmenn,Franskar (sósa og salat?),13620
7925,2020-06-17 22:40,Stuðmenn,Með allt á hreinu,198298
7926,2020-06-17 22:41,Stuðmenn,Taktu til við að tvista (út-taka),4000
7927,2020-06-17 22:41,Stuðmenn,Gó gó partí,8891
7928,2020-06-17 22:43,Stuðmenn,Taktu til við að tvista,118468
7929,2020-06-17 22:46,Stuðmenn,Ástardúett,78191
7930,2020-06-17 22:49,Stuðmenn,Slá í gegn,192070
7931,2020-06-17 22:53,Ásgeir,Dýrð í dauðaþögn,233030
7932,2020-06-17 22:53,Elton John,Candle In The Wind - Remastered 2014,870
7933,2020-06-17 22:53,Elton John,Goodbye Yellow Brick Road - Remastered 2014,1500
7934,2020-06-17 22:53,The Beatles,The Long And Winding Road - Remastered 2009,1290
7935,2020-06-17 22:59,The Rolling Stones,Wild Horses - 2009 Mix,341773
7936,2020-06-17 23:02,Fleetwood Mac,Songbird - 2004 Remaster,200813
7937,2020-06-17 23:08,Elton John,Don't Let The Sun Go Down On Me,336733
7938,2020-06-17 23:11,Fleetwood Mac,Landslide,199493
7939,2020-06-17 23:13,The Beatles,In My Life - Remastered 2009,146333
7940,2020-06-17 23:16,KALEO,Vor í Vaglaskógi,2670
7941,2020-06-17 23:16,KALEO,All The Pretty Girls,21610
7942,2020-06-17 23:16,KALEO,All The Pretty Girls,700
7943,2020-06-17 23:16,The Beatles,Here Comes The Sun - Remastered 2009,154803
7944,2020-06-17 23:19,The Beatles,Across The Universe - Remastered 2009,8796
7945,2020-06-17 23:19,The Beatles,And I Love Her - Remastered 2009,149693
7946,2020-06-18 08:47,Ásgeir,Dýrð í dauðaþögn,322977
7947,2020-06-18 08:50,Yusuf / Cat Stevens,Morning Has Broken,200000
7948,2020-06-18 08:54,David Bowie,Starman - 2012 Remaster,254293
7949,2020-06-18 08:56,The Beatles,Yesterday - Remastered 2009,125666
7950,2020-06-18 15:43,The Beatles,Hey Jude - Remastered 2015,374571
7951,2020-06-18 15:47,Procol Harum,A Whiter Shade of Pale - Original Single Version,248946
7952,2020-06-18 15:51,The Beatles,Something - Remastered 2009,182293
7953,2020-06-18 15:56,Pink Floyd,Wish You Were Here - 2011 Remastered Version,334743
7954,2020-06-18 15:59,Yusuf / Cat Stevens,Wild World,200173
7955,2020-06-18 16:03,John Lennon,Imagine - Remastered 2010,187866
7956,2020-06-18 16:17,John Lennon,Jealous Guy - Remastered 2010,117396
7957,2020-06-18 16:21,Ásgeir,Dýrð í dauðaþögn,236193
7958,2020-06-18 16:25,The Beatles,Let It Be - Remastered 2009,243026
7959,2020-06-18 16:28,Bob Dylan,Blowin' in the Wind,165426
7960,2020-06-18 16:31,The Beatles,"Long, Long, Long - Remastered 2009",186306
7961,2020-06-18 16:35,Elton John,Your Song,241786
7962,2020-06-18 16:55,Ásgeir,Dýrð í dauðaþögn,236193
7963,2020-06-18 16:58,The Beatles,Blackbird - Remastered 2009,138386
7964,2020-06-18 17:05,Yusuf / Cat Stevens,Father And Son,221000
7965,2020-06-18 17:09,The Beatles,Something - Remastered 2009,182293
7966,2020-06-18 17:11,Yusuf / Cat Stevens,Wild World,9570
7967,2020-06-18 17:11,The Beatles,Yesterday - Remastered 2009,125666
7968,2020-06-18 17:15,Procol Harum,A Whiter Shade of Pale - Original Single Version,248946
7969,2020-06-18 17:21,Elton John,Tiny Dancer,377093
7970,2020-06-18 17:24,The Beatles,"Here, There And Everywhere - Remastered 2009",144880
7971,2020-06-18 17:42,Yusuf / Cat Stevens,Father And Son,51245
7972,2020-06-18 17:42,Lou Reed,Perfect Day,67320
7973,2020-06-18 17:46,Ásgeir,Dýrð í dauðaþögn,236193
7974,2020-06-18 17:46,The Beatles,Blackbird - Remastered 2009,8170
7975,2020-06-18 17:46,The Beatles,"Here, There And Everywhere - Remastered 2009",1386
7976,2020-06-18 17:46,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",1045
7977,2020-06-18 17:46,The Smiths,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",11541
7978,2020-06-18 17:46,Lou Reed,Perfect Day,4010
7979,2020-06-18 17:46,Lou Reed,Perfect Day,661
7980,2020-06-18 17:53,The Smiths,How Soon Is Now? - 2011 Remaster,408173
7981,2020-06-18 17:56,Fleetwood Mac,Seven Wonders - 2017 Remaster,187550
7982,2020-06-18 17:57,The Beach Boys,Darlin' - Remastered,67498
7983,2020-06-18 18:02,The Beach Boys,Here She Comes - Remastered 2000,312800
7984,2020-06-18 18:07,Fleetwood Mac,Go Your Own Way - 2004 Remaster,2528
7985,2020-06-18 18:07,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",289026
7986,2020-06-18 18:14,Fleetwood Mac,Gypsy - 2016 Remaster,5440
7987,2020-06-18 18:14,Led Zeppelin,Immigrant Song - Remaster,8955
7988,2020-06-18 18:14,The Beach Boys,Kokomo,10346
7989,2020-06-18 18:14,Pink Floyd,Wish You Were Here - 2011 Remastered Version,2090
7990,2020-06-18 18:14,Eagles,Hotel California - 2013 Remaster,391376
7991,2020-06-18 18:14,Elton John,The Ballad Of Danny Bailey (1909-1934) - Remastered 2014,938
7992,2020-06-18 18:22,Dire Straits,Sultans Of Swing,348400
7993,2020-06-18 18:27,The Beach Boys,Here She Comes - Remastered 2000,290993
7994,2020-06-18 18:31,The Smiths,There Is a Light That Never Goes Out - 2011 Remaster,244586
7995,2020-06-18 18:35,Ásgeir,Dýrð í dauðaþögn,236193
7996,2020-06-18 18:39,The Beatles,Strawberry Fields Forever - Remastered 2009,247320
7997,2020-06-18 19:35,Bob Dylan,Hurricane,139370
7998,2020-06-18 22:41,Ásgeir,Dýrð í dauðaþögn,236193
7999,2020-06-18 22:41,Ásgeir,Dýrð í dauðaþögn,5930
8000,2020-06-18 22:41,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,3541
8001,2020-06-18 22:41,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,2666
8002,2020-06-18 22:42,Ásgeir,Dýrð í dauðaþögn,8021
8003,2020-06-18 22:43,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,71935
8004,2020-06-18 22:44,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,52382
8005,2020-06-18 22:47,David Bowie,Starman - 2012 Remaster,202988
8006,2020-06-18 22:47,John Lennon,Imagine - Remastered 2010,7190
8007,2020-06-18 22:51,Ásgeir,Dýrð í dauðaþögn,236193
8008,2020-06-18 22:55,Ásgeir,Sumargestur,231270
8009,2020-06-18 22:59,Ásgeir,Leyndarmál,217338
8010,2020-06-18 23:03,Ásgeir,Heimförin,290992
8011,2020-06-18 23:09,Pink Floyd,Wish You Were Here - 2011 Remastered Version,334743
8012,2020-06-18 23:12,Fleetwood Mac,Landslide,199493
8013,2020-06-18 23:24,Fleetwood Mac,Songbird - 2004 Remaster,14597
8014,2020-06-18 23:28,Ásgeir,Dýrð í dauðaþögn,236193
8015,2020-06-18 23:32,Ásgeir,Sumargestur,231270
8016,2020-06-18 23:35,Ásgeir,Leyndarmál,217338
